ID,FQA_USDASymbol,FQA_USDASymbolOrigin,FQA_Family,FQA_SciName_withAuthority,FQA_SciName_noAuthority,FQA_Genus,FQA_Species,FQA_Trinomial,FQA_C-Value2020,FQA_C-Value2020_Numeric,FQA_NativeStatus,CONox_Status,AW_WetIndicator,GP_WetIndicator,WMVC_WetIndicator,CNHP_Tracked,CNHP_GRank,CNHP_SRank,CPW_DuckFoodValue,USDA_MajorGroup,USDA_Category,USDA_GrowthHabitSimple,USDA_GrowthHabitFull,USDA_GrowthHabitDuration_Origin,USDA_Duration,USDA_GrowthForm,USDA_GrowthRate,USDA_DroughtTolerance,USDA_ShadeTolerance,USDA_BloomPeriod,Invasiveness,IRank,IRank_Score,FQA_NameOrigin,National_USDASymbol,National_Family,National_SciName_noAuthority,Ack_Family,Ack_SciName_noAuthority,Weber2001_Family,Weber2001_SciName_no Authority,Weber2012_Family,Weber2012_SciName_no Authority,IRank_GName,National_NativeStatus,Ack_NativeStatus,Weber2001_NativeStatus,ITIS_NativeStatus,BONAP_NativeStatus,BONAP_Override,IRank_MixedOrigin,FQA_C-Value2006
3941,"TASU3","FQA_SciName","Onagraceae","Taraxia subacaulis (Pursh) Rydb.","Taraxia subacaulis","Taraxia","subacaulis"," ","Not Assigned",,"Native",,"FACW","FACW","FACW",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","CASU18","Onagraceae","Camissonia subacaulis","Onagraceae","Taraxia subacaulis","Onagraceae","Camissonia subacaulis","Onagraceae","Camissonia subacaulis",,"Native","Native","Native","Native","Native",,,"Not Assigned"
3943,"TELES2","FQA_SciName","Saxifragaceae","Telesonix Raf.","Telesonix","Telesonix",,,"9",9,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942,"TEJA","FQA_SciName","Saxifragaceae","Telesonix jamesii (Torr.) Raf.","Telesonix jamesii","Telesonix","jamesii"," ","9",9,"Native",,,,,"Yes","G2G3","S2S3","NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TEJA","Saxifragaceae","Telesonix jamesii","Saxifragaceae","Telesonix jamesii","Saxifragaceae","Telesonix jamesii","Saxifragaceae","Telesonix jamesii",,"Native","Native","Native","Native","Native",,,"9"
3945,"TETRA3","FQA_SciName","Asteraceae","Tetradymia DC.","Tetradymia","Tetradymia",,,"6",6,"Native",,,,,,,,,"Angiosperms","Dicot","Shrub","Shrub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944,"TECA2","FQA_SciName","Asteraceae","Tetradymia canescens DC.","Tetradymia canescens","Tetradymia","canescens"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Shrub","Subshrub, Shrub",,"Perennial","Multiple Stem","Slow","High","Intolerant","Late Summer",,,,"Ackerfield 2015","TECA2","Asteraceae","Tetradymia canescens","Asteraceae","Tetradymia canescens","Asteraceae","Tetradymia canescens","Asteraceae","Tetradymia canescens",,"Native","Native","Native","Native","Native",,,"6"
3946,"TENU2","FQA_SciName","Asteraceae","Tetradymia nuttallii Torr. & A. Gray","Tetradymia nuttallii","Tetradymia","nuttallii"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Shrub","Subshrub, Shrub",,"Perennial",,,,,,,,,"Ackerfield 2015","TENU2","Asteraceae","Tetradymia nuttallii","Asteraceae","Tetradymia nuttallii","Asteraceae","Tetradymia nuttallii","Asteraceae","Tetradymia nuttallii",,"Native","Native","Native","Native","Native",,,"Not Assigned"
3947,"TESP2","FQA_SciName","Asteraceae","Tetradymia spinosa Hook. & Arn.","Tetradymia spinosa","Tetradymia","spinosa"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Shrub","Subshrub, Shrub",,"Perennial","Multiple Stem","Slow","High","Intolerant","Mid Spring",,,,"Ackerfield 2015","TESP2","Asteraceae","Tetradymia spinosa","Asteraceae","Tetradymia spinosa","Asteraceae","Tetradymia spinosa","Asteraceae","Tetradymia spinosa",,"Native","Native","Native","Native","Native",,,"6"
3953,"TETRA17","FQA_SciName","Asteraceae","Tetraneuris Greene","Tetraneuris","Tetraneuris",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948,"TEAC","FQA_SciName","Asteraceae","Tetraneuris acaulis (Pursh) Greene","Tetraneuris acaulis","Tetraneuris","acaulis"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TEAC","Asteraceae","Tetraneuris acaulis","Asteraceae","Tetraneuris acaulis","Asteraceae","Tetraneuris acaulis","Asteraceae","Tetraneuris acaulis",,"Native","Native","Native","Native","Native",,,"6"
3949,"TEACA2","FQA_SciName","Asteraceae","Tetraneuris acaulis (Pursh) Greene var. acaulis","Tetraneuris acaulis var. acaulis","Tetraneuris","acaulis","var. acaulis","6",6,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TEACA2","Asteraceae","Tetraneuris acaulis var. acaulis","Asteraceae","Tetraneuris acaulis var. acaulis",,,,,,"Native","Native",,"Native","Native",,,"6"
3950,"TEACA","FQA_SciName","Asteraceae","Tetraneuris acaulis (Pursh) Greene var. arizonica (Greene) K.F. Parker","Tetraneuris acaulis var. arizonica","Tetraneuris","acaulis","var. arizonica","6",6,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TEACA","Asteraceae","Tetraneuris acaulis var. arizonica","Asteraceae","Tetraneuris acaulis var. arizonica",,,,,,"Native","Native",,"Native","Native",,,"6"
3951,"TEACC","FQA_SciName","Asteraceae","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","Tetraneuris acaulis var. caespitosa","Tetraneuris","acaulis","var. caespitosa","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TEACC","Asteraceae","Tetraneuris acaulis var. caespitosa","Asteraceae","Tetraneuris acaulis var. caespitosa","Asteraceae","Tetraneuris brevifolia","Asteraceae","Tetraneuris brevifolia",,"Native","Native","Native","Native","Native",,,"6"
3952,"TEACE","FQA_SciName","Asteraceae","Tetraneuris acaulis (Pursh) Greene var. epunctata (A. Nelson) Kartesz & Gandhi","Tetraneuris acaulis var. epunctata","Tetraneuris","acaulis","var. epunctata","6",6,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TEACE","Asteraceae","Tetraneuris acaulis var. epunctata","Asteraceae","Tetraneuris acaulis var. epunctata",,,,,,"Native","Native",,"Native","Native",,,"6"
3954,"TEIV","FQA_SciName","Asteraceae","Tetraneuris ivesiana Greene","Tetraneuris ivesiana","Tetraneuris","ivesiana"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TEIV","Asteraceae","Tetraneuris ivesiana","Asteraceae","Tetraneuris ivesiana","Asteraceae","Tetraneuris ivesiana","Asteraceae","Tetraneuris ivesiana",,"Native","Native","Native","Native","Native",,,"6"
3955,"TESCS","FQA_SciName","Asteraceae","Tetraneuris scaposa (DC.) Greene var. scaposa","Tetraneuris scaposa var. scaposa","Tetraneuris","scaposa","var. scaposa","7",7,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb, Subshrub",,"Perennial",,,,,,,,,"Ackerfield 2015","TESCL","Asteraceae","Tetraneuris scaposa var. linearis","Asteraceae","Tetraneuris scaposa var. scaposa","Asteraceae","Tetraneuris scaposa var. linearis","Asteraceae","Tetraneuris scaposa var. linearis",,"Native","Native","Native","Native","Native",,,"7"
3956,"TETO","FQA_SciName","Asteraceae","Tetraneuris torreyana (Nutt.) Greene","Tetraneuris torreyana","Tetraneuris","torreyana"," ","7",7,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TETO","Asteraceae","Tetraneuris torreyana","Asteraceae","Tetraneuris torreyana","Asteraceae","Tetraneuris torreyana","Asteraceae","Tetraneuris torreyana",,"Native","Native","Native","Native","Native",,,"7"
3958,"TEUCR","FQA_SciName","Lamiaceae","Teucrium L.","Teucrium","Teucrium",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,"TECAO","FQA_SciName","Lamiaceae","Teucrium canadense L. var. occidentale (A. Gray) E.M. McClint. & Epling","Teucrium canadense var. occidentale","Teucrium","canadense","var. occidentale","3",3,"Native",,"FACW","FACW","FAC",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TECAO","Lamiaceae","Teucrium canadense var. occidentale","Lamiaceae","Teucrium canadense var. occidentale","Lamiaceae","Teucrium canadense ssp. occidentale","Lamiaceae","Teucrium canadense ssp. occidentale",,"Native","Native","Native","Native","Native",,,"3"
3959,"TELA","FQA_SciName","Lamiaceae","Teucrium laciniatum Torr.","Teucrium laciniatum","Teucrium","laciniatum"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","TELA","Lamiaceae","Teucrium laciniatum","Lamiaceae","Teucrium laciniatum","Lamiaceae","Teucrium laciniatum","Lamiaceae","Teucrium laciniatum",,"Native","Native","Native","Native","Native",,,"6"
3964,"THALI2","FQA_SciName","Ranunculaceae","Thalictrum L.","Thalictrum","Thalictrum",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,"THAL","FQA_SciName","Ranunculaceae","Thalictrum alpinum L.","Thalictrum alpinum","Thalictrum","alpinum"," ","8",8,"Native",,"FACW","FACW","FACW",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THAL","Ranunculaceae","Thalictrum alpinum","Ranunculaceae","Thalictrum alpinum","Thalictraceae","Thalictrum alpinum","Thalictraceae","Thalictrum alpinum",,"Native","Native","Native","Native","Native",,,"8"
3961,"THDA","FQA_SciName","Ranunculaceae","Thalictrum dasycarpum Fisch. & Avé-Lall.","Thalictrum dasycarpum","Thalictrum","dasycarpum"," ","7",7,"Native",,"FACW","FAC","FACW",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THDA","Ranunculaceae","Thalictrum dasycarpum","Ranunculaceae","Thalictrum dasycarpum","Thalictraceae","Thalictrum dasycarpum","Thalictraceae","Thalictrum dasycarpum",,"Native","Native","Native","Native","Native",,,"7"
3962,"THFE","FQA_SciName","Ranunculaceae","Thalictrum fendleri Engelm. ex A. Gray","Thalictrum fendleri","Thalictrum","fendleri"," ","6",6,"Native",,"FAC","FAC","FAC",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THFE","Ranunculaceae","Thalictrum fendleri","Ranunculaceae","Thalictrum fendleri","Thalictraceae","Thalictrum fendleri","Thalictraceae","Thalictrum fendleri",,"Native","Native","Native","Native","Native",,,"6"
3963,"THHE2","FQA_SciName","Ranunculaceae","Thalictrum heliophilum Wilken & DeMott","Thalictrum heliophilum","Thalictrum","heliophilum"," ","9",9,"Native",,,,,"Yes","G2","S2","NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THHE2","Ranunculaceae","Thalictrum heliophilum","Ranunculaceae","Thalictrum heliophilum","Thalictraceae","Thalictrum heliophilum","Thalictraceae","Thalictrum foetidum",,"Native","Native","Native","Native","Native",,,"9"
3965,"THSP","FQA_SciName","Ranunculaceae","Thalictrum sparsiflorum Turcz. ex Fisch. & C.A. Mey.","Thalictrum sparsiflorum","Thalictrum","sparsiflorum"," ","5",5,"Native",,"FAC",,"FAC",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THSP","Ranunculaceae","Thalictrum sparsiflorum","Ranunculaceae","Thalictrum sparsiflorum","Thalictraceae","Thalictrum sparsiflorum","Thalictraceae","Thalictrum sparsiflorum",,"Native","Native","Native","Native","Native",,,"5"
3967,"THAMN","FQA_SciName","Rutaceae","Thamnosma Torr. & Frém.","Thamnosma","Thamnosma",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3966,"THTE2","FQA_SciName","Rutaceae","Thamnosma texana (A. Gray) Torr.","Thamnosma texana","Thamnosma","texana"," ","Not Assigned",,"Native",,,,,"Yes","G5","SH","NO","Angiosperms","Dicot","Forb","Subshrub, Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THTE2","Rutaceae","Thamnosma texana","Rutaceae","Thamnosma texana","Rutaceae","Thamnosma texana","Rutaceae","Thamnosma texana",,"Native","Native","Native","Native","Native",,,"Not Assigned"
3969,"THELE","FQA_SciName","Asteraceae","Thelesperma Less.","Thelesperma","Thelesperma",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968,"THFI","FQA_SciName","Asteraceae","Thelesperma filifolium (Hook.) A. Gray","Thelesperma filifolium","Thelesperma","filifolium"," ","5",5,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Annual, Perennial",,,,,,,,,"Ackerfield 2015","THFI","Asteraceae","Thelesperma filifolium","Asteraceae","Thelesperma filifolium","Asteraceae","Thelesperma filifolium","Asteraceae","Thelesperma filifolium",,"Native","Native","Native","Native","Native",,,"5"
3970,"THME","FQA_SciName","Asteraceae","Thelesperma megapotamicum (Spreng.) Kuntze","Thelesperma megapotamicum","Thelesperma","megapotamicum"," ","5",5,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THME","Asteraceae","Thelesperma megapotamicum","Asteraceae","Thelesperma megapotamicum","Asteraceae","Thelesperma megapotamicum","Asteraceae","Thelesperma megapotamicum",,"Native","Native","Native","Native","Native",,,"5"
3971,"THSU","FQA_SciName","Asteraceae","Thelesperma subnudum A. Gray","Thelesperma subnudum","Thelesperma","subnudum"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THSU","Asteraceae","Thelesperma subnudum","Asteraceae","Thelesperma subnudum","Asteraceae","Thelesperma subnudum","Asteraceae","Thelesperma subnudum",,"Native","Native","Native","Native","Native",,,"6"
3975,"THELY3","FQA_SciName","Brassicaceae","Thelypodiopsis Rydb.","Thelypodiopsis","Thelypodiopsis",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,"THAU3","FQA_SciName","Brassicaceae","Thelypodiopsis aurea (Eastw.) Rydb.","Thelypodiopsis aurea","Thelypodiopsis","aurea"," ","8",8,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Biennial, Perennial",,,,,,,,,"Ackerfield 2015","THAU3","Brassicaceae","Thelypodiopsis aurea","Brassicaceae","Thelypodiopsis aurea","Brassicaceae","Thelypodiopsis aurea","Brassicaceae","Thelypodiopsis aurea",,"Native","Native","Native","Native","Native",,,"8"
3973,"THEL","FQA_SciName","Brassicaceae","Thelypodiopsis elegans (M.E. Jones) Rydb.","Thelypodiopsis elegans","Thelypodiopsis","elegans"," ","6",6,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Annual, Biennial",,,,,,,,,"Ackerfield 2015","THEL","Brassicaceae","Thelypodiopsis elegans","Brassicaceae","Thelypodiopsis elegans","Brassicaceae","Thelypodiopsis elegans","Brassicaceae","Thelypodiopsis elegans",,"Native","Native","Native","Native","Native",,,"6"
3974,"THJU","FQA_SciName","Brassicaceae","Thelypodiopsis juniperorum (Payson) Rydb.","Thelypodiopsis juniperorum","Thelypodiopsis","juniperorum"," ","6",6,"Native",,,,,"Yes","G2","S2","NO","Angiosperms","Dicot","Forb","Forb/herb",,"Annual",,,,,,,,,"Ackerfield 2015","THJU","Brassicaceae","Thelypodiopsis juniperorum","Brassicaceae","Thelypodiopsis juniperorum","Brassicaceae","Thelypodiopsis juniperorum","Brassicaceae","Thelypodiopsis juniperorum",,"Native","Native","Native","Native","Native",,,"6"
3976,"THELY","FQA_SciName","Brassicaceae","Thelypodium Endl.","Thelypodium","Thelypodium",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,"THIN","FQA_SciName","Brassicaceae","Thelypodium integrifolium (Nutt.) Endl. ex Walp.","Thelypodium integrifolium","Thelypodium","integrifolium"," ","6",6,"Native",,"FACW","FACW","FACW",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Biennial",,,,,,,,,"Ackerfield 2015","THIN","Brassicaceae","Thelypodium integrifolium","Brassicaceae","Thelypodium integrifolium","Brassicaceae","Thelypodium integrifolium","Brassicaceae","Thelypodium integrifolium",,"Native","Native","Native","Native","Native",,,"6"
3978,"THLA4","FQA_SciName","Brassicaceae","Thelypodium laxiflorum Al-Shehbaz","Thelypodium laxiflorum","Thelypodium","laxiflorum"," ","8",8,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Biennial, Perennial",,,,,,,,,"Ackerfield 2015","THLA4","Brassicaceae","Thelypodium laxiflorum","Brassicaceae","Thelypodium laxiflorum","Brassicaceae","Thelypodium laxiflorum","Brassicaceae","Thelypodium laxiflorum",,"Native","Native","Native","Native","Native",,,"8"
3979,"THPA6","FQA_SciName","Brassicaceae","Thelypodium paniculatum A. Nelson","Thelypodium paniculatum","Thelypodium","paniculatum"," ","Not Assigned",,"Native",,,,,"Yes","G2","SH","NO","Angiosperms","Dicot","Forb","Forb/herb",,"Biennial, Perennial",,,,,,,,,"Ackerfield 2015","THPA6","Brassicaceae","Thelypodium paniculatum","Brassicaceae","Thelypodium paniculatum","Brassicaceae","Thelypodium paniculatum","Brassicaceae","Thelypodium paniculatum",,"Native","Native","Native","Native","Native",,,"Not Assigned"
3980,"THSAS","FQA_SciName","Brassicaceae","Thelypodium sagittatum (Nutt. ex Torr. & A. Gray) Endl. ex Walp. ssp. sagittatum","Thelypodium sagittatum ssp. sagittatum","Thelypodium","sagittatum","ssp. sagittatum","7",7,"Native",,"FACW","FACU","FACW","Yes","G4","S1","NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial, Biennial",,,,,,,,,"Ackerfield 2015","THSAS","Brassicaceae","Thelypodium sagittatum ssp. sagittatum","Brassicaceae","Thelypodium sagittatum ssp. sagittatum","Brassicaceae","Thelypodium sagittatum ssp. sagittatum","Brassicaceae","Thelypodium sagittatum",,"Native","Native","Native","Native","Native",,,"7"
3981,"THWR","FQA_SciName","Brassicaceae","Thelypodium wrightii A. Gray","Thelypodium wrightii","Thelypodium","wrightii"," ","7",7,"Native",,,,,,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Biennial, Perennial",,,,,,,,,"Ackerfield 2015","THWR","Brassicaceae","Thelypodium wrightii","Brassicaceae","Thelypodium wrightii","Brassicaceae","Thelypodium wrightii ssp. oklahomensis","Brassicaceae","Thelypodium wrightii",,"Native","Native","Native","Native","Native",,,"Not Assigned"
4360,"THELYP","FQA_SciName","Thelypteridaceae","Thelypteridaceae","Thelypteridaceae",,,,,,,,,,,,,,,"Ferns and Fern Allies","Fern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,"THEMID","FQA_SciName","Themidaceae","Themidaceae","Themidaceae",,,,,,,,,,,,,,,"Angiosperms","Monocot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3982,"THERM","FQA_SciName","Fabaceae","Thermopsis R. Br.","Thermopsis","Thermopsis",,,,,"Native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,"THRH","FQA_SciName","Fabaceae","Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson","Thermopsis rhombifolia","Thermopsis","rhombifolia",,"5",5,"Native",,"FACU","UPL","FACU",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THRH","Fabaceae","Thermopsis rhombifolia","Fabaceae","Thermopsis rhombifolia ","Fabaceae","Thermopsis rhombifola","Fabaceae","Thermopsis rhombifolia",,"Native","Native","Native","Native","Native",,,"5"
3984,"THRHD","FQA_SciName","Fabaceae","Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson var. divaricarpa (A. Nelson) Isely","Thermopsis rhombifolia var. divaricarpa","Thermopsis","rhombifolia","var. divaricarpa","6",6,"Native",,"FAC","FAC","FAC",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THDI4","Fabaceae","Thermopsis divaricarpa","Fabaceae","Thermopsis rhombifolia var. divaricarpa","Fabaceae","Thermopsis divaricarpa","Fabaceae","Thermopsis divaricarpa",,"Native","Native","Native","Native","Native",,,"6"
3985,"THRHM","FQA_SciName","Fabaceae","Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson var. montana (Nutt.) Isely","Thermopsis rhombifolia var. montana","Thermopsis","rhombifolia","var. montana","6",6,"Native",,"FAC",,"FAC",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THMO6","Fabaceae","Thermopsis montana","Fabaceae","Thermopsis rhombifolia var. montana","Fabaceae","Thermopsis montana","Fabaceae","Thermopsis montana",,"Native","Native","Native","Native","Native",,,"6"
3986,"ZZ_THRHR50","FQA_SciName InventedSymbol","Fabaceae","Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson var. rhombifolia","Thermopsis rhombifolia var. rhombifolia","Thermopsis","rhombifolia","var. rhombifolia","5",5,"Native",,"FACU","UPL","FACU",,,,"NO","Angiosperms","Dicot","Forb","Forb/herb",,"Perennial",,,,,,,,,"Ackerfield 2015","THRH","Fabaceae","Thermopsis rhombifolia","Fabaceae","Thermopsis rhombifolia var. rhombifolia","Fabaceae","Thermopsis rhombifolia","Fabaceae","Thermopsis rhombifolia",,"Native","Native","Native","Native","Native",,,"5"
3987,"THINO","FQA_SciName","Poaceae","Thinopyrum Á. Löve","Thinopyrum","Thinopyrum",,,"0",0,"Non-native",,,,,,,,,"Angiosperms","Monocot","Graminoid","Graminoid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,"THIN6","FQA_SciName","Poaceae","Thinopyrum intermedium (Host) Barkworth & D.R. Dewey","Thinopyrum intermedium","Thinopyrum","intermedium"," ","0",0,"Non-native",,,,,,,,"NO","Angiosperms","Monocot","Graminoid","Graminoid",,"Perennial","Rhizomatous","Rapid","Medium","Intolerant","Mid Spring",3,"Medium/Insignificant",5,"Ackerfield 2015","THIN6","Poaceae","Thinopyrum intermedium","Poaceae","Thinopyrum intermedium","Poaceae","Thinopyrum intermedium","Poaceae","Thinopyrum intermedium","Thinopyrum intermedium","Introduced","Introduced","Non-native","Introduced","Exotic",,,"0"
3989,"THPO7","FQA_SciName","Poaceae","Thinopyrum ponticum (Podp.) Z.-W. Liu & R.-C. Wang","Thinopyrum ponticum","Thinopyrum","ponticum"," ","0",0,"Non-native",,,,,,,,"LOW","Angiosperms","Monocot","Graminoid","Graminoid",,"Perennial","Rhizomatous","Moderate","Medium","Intolerant","Mid Summer",3,"Low/Insignificant",2,"Ackerfield 2015","THPO7","Poaceae","Thinopyrum ponticum","Poaceae","Thinopyrum ponticum","Poaceae","Thinopyrum ponticum","Poaceae","Thinopyrum ponticum","Thinopyrum ponticum","Introduced","Introduced","Non-native","Introduced","Exotic",,,"0"
3991,"THLAS","FQA_SciName","Brassicaceae","Thlaspi L.","Thlaspi","Thlaspi",,,"0",0,"Non-native",,,,,,,,,"Angiosperms","Dicot","Forb","Forb/herb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,"THAR5","FQA_SciName","Brassicaceae","Thlaspi arvense L.","Thlaspi arvense","Thlaspi","arvense"," ","0",0,"Non-native",,"UPL","FACU","UPL",,,,"LOW","Angiosperms","Dicot","Forb","Forb/herb",,"Annual",,,,,,3,"Low/Insignificant",2,"Ackerfield 2015","THAR5","Brassicaceae","Thlaspi arvense","Brassicaceae","Thlaspi arvense","Brassicaceae","Thlaspi arvense","Brassicaceae","Thlaspi arvense","Thlaspi arvense","Introduced","Introduced","Non-native","Introduced","Exotic",,,"0"
